Distance in m,Latitude in °,Longitude in °,Altitude in °,X in m,Y in m,Z in m,v_max_day in km/h,v_max_night in km/h,Station,Switch,Urban
,49.80788713,8.645550498,168.3826047,4077454.813,619973.2067,4849155.045,60,FALSE,FALSE,FALSE,TRUE
,49.80788683,8.645550443,168.3827337,4077454.839,619973.2066,4849155.024,60,FALSE,FALSE,FALSE,TRUE
,49.80788654,8.645550389,168.3828636,4077454.864,619973.2066,4849155.003,60,FALSE,FALSE,FALSE,TRUE
,49.80788623,8.645550331,168.3831416,4077454.89,619973.2064,4849154.981,60,FALSE,FALSE,FALSE,TRUE
,49.80788594,8.645550284,168.3832091,4077454.915,619973.2067,4849154.961,60,FALSE,FALSE,FALSE,TRUE
,49.80788565,8.64555023,168.3833946,4077454.941,619973.2067,4849154.94,60,FALSE,FALSE,FALSE,TRUE
,49.80788535,8.645550175,168.3835225,4077454.966,619973.2066,4849154.918,60,FALSE,FALSE,FALSE,TRUE
,49.80788506,8.645550121,168.3837075,4077454.992,619973.2065,4849154.897,60,FALSE,FALSE,FALSE,TRUE
,49.80788476,8.645550067,168.3845999,4077455.018,619973.2065,4849154.877,60,FALSE,FALSE,FALSE,TRUE
,49.80788447,8.645550017,168.3841778,4077455.043,619973.2067,4849154.855,60,FALSE,FALSE,FALSE,TRUE
,49.80788417,8.645549963,168.3842912,4077455.068,619973.2066,4849154.834,60,FALSE,FALSE,FALSE,TRUE
,49.80788388,8.645549909,168.3845618,4077455.094,619973.2066,4849154.813,60,FALSE,FALSE,FALSE,TRUE
,49.80788358,8.645549855,168.3846756,4077455.119,619973.2065,4849154.792,60,FALSE,FALSE,FALSE,TRUE
,49.80788328,8.6455498,168.3852003,4077455.146,619973.2065,4849154.771,60,FALSE,FALSE,FALSE,TRUE
,49.80788299,8.645549752,168.3849669,4077455.17,619973.2067,4849154.75,60,FALSE,FALSE,FALSE,TRUE
,49.8078827,8.645549698,168.3851739,4077455.196,619973.2067,4849154.729,60,FALSE,FALSE,FALSE,TRUE
,49.8078824,8.645549645,168.3853809,4077455.221,619973.2067,4849154.708,60,FALSE,FALSE,FALSE,TRUE
,49.80788211,8.645549591,168.3854881,4077455.247,619973.2066,4849154.687,60,FALSE,FALSE,FALSE,TRUE
,49.80788181,8.645549534,168.3859814,4077455.272,619973.2065,4849154.666,60,FALSE,FALSE,FALSE,TRUE
,49.80788152,8.645549489,168.3859556,4077455.297,619973.2069,4849154.645,60,FALSE,FALSE,FALSE,TRUE
,49.80788122,8.645549435,168.3860562,4077455.323,619973.2069,4849154.624,60,FALSE,FALSE,FALSE,TRUE
,49.80788093,8.645549382,168.3862703,4077455.348,619973.2069,4849154.603,60,FALSE,FALSE,FALSE,TRUE
,49.80788063,8.645549329,168.3864721,4077455.374,619973.2069,4849154.582,60,FALSE,FALSE,FALSE,TRUE
,49.80788034,8.64554928,168.3866689,4077455.399,619973.2072,4849154.561,60,FALSE,FALSE,FALSE,TRUE
,49.80788005,8.645549227,168.3869224,4077455.424,619973.2072,4849154.54,60,FALSE,FALSE,FALSE,TRUE
,49.80787975,8.645549174,168.387081,4077455.45,619973.2072,4849154.519,60,FALSE,FALSE,FALSE,TRUE
,49.80787946,8.64554912,168.3872407,4077455.475,619973.2071,4849154.498,60,FALSE,FALSE,FALSE,TRUE
,49.80787916,8.645549067,168.3874442,4077455.501,619973.2071,4849154.477,60,FALSE,FALSE,FALSE,TRUE
,49.80787887,8.645549017,168.3876379,4077455.526,619973.2073,4849154.456,60,FALSE,FALSE,FALSE,TRUE
,49.80787858,8.645548965,168.3878008,4077455.551,619973.2074,4849154.435,60,FALSE,FALSE,FALSE,TRUE
,49.80787828,8.645548912,168.3880623,4077455.577,619973.2074,4849154.414,60,FALSE,FALSE,FALSE,TRUE
,49.80787799,8.645548859,168.3881683,4077455.602,619973.2074,4849154.393,60,FALSE,FALSE,FALSE,TRUE
,49.8078777,8.645548806,168.3883313,4077455.627,619973.2074,4849154.373,60,FALSE,FALSE,FALSE,TRUE
,49.8078774,8.645548755,168.3885324,4077455.653,619973.2075,4849154.352,60,FALSE,FALSE,FALSE,TRUE
,49.80787711,8.645548704,168.388735,4077455.678,619973.2077,4849154.331,60,FALSE,FALSE,FALSE,TRUE
,49.80787682,8.645548652,168.3889,4077455.703,619973.2077,4849154.31,60,FALSE,FALSE,FALSE,TRUE
,49.80787652,8.645548598,168.3891093,4077455.729,619973.2077,4849154.289,60,FALSE,FALSE,FALSE,TRUE
,49.80787623,8.645548545,168.3892763,4077455.754,619973.2076,4849154.268,60,FALSE,FALSE,FALSE,TRUE
,49.80787594,8.645548492,168.3897327,4077455.779,619973.2077,4849154.247,60,FALSE,FALSE,FALSE,TRUE
,49.80787565,8.645548444,168.3896012,4077455.804,619973.2079,4849154.226,60,FALSE,FALSE,FALSE,TRUE
,49.80787535,8.645548391,168.3898627,4077455.83,619973.2079,4849154.205,60,FALSE,FALSE,FALSE,TRUE
,49.80787506,8.645548339,168.3900685,4077455.855,619973.208,4849154.185,60,FALSE,FALSE,FALSE,TRUE
,49.80787477,8.645548285,168.390232,4077455.88,619973.2079,4849154.164,60,FALSE,FALSE,FALSE,TRUE
,49.80787447,8.645548235,168.3905947,4077455.906,619973.2082,4849154.143,60,FALSE,FALSE,FALSE,TRUE
,49.80787418,8.645548185,168.3906784,4077455.931,619973.2083,4849154.122,60,FALSE,FALSE,FALSE,TRUE
,49.80787389,8.645548132,168.3907815,4077455.956,619973.2082,4849154.101,60,FALSE,FALSE,FALSE,TRUE
,49.8078736,8.645548079,168.3909413,4077455.981,619973.2082,4849154.08,60,FALSE,FALSE,FALSE,TRUE
,49.80787331,8.645548026,168.3911447,4077456.006,619973.2082,4849154.06,60,FALSE,FALSE,FALSE,TRUE
,49.80787301,8.645547974,168.3914692,4077456.032,619973.2083,4849154.039,60,FALSE,FALSE,FALSE,TRUE
,49.80787273,8.645547926,168.3915557,4077456.056,619973.2086,4849154.018,60,FALSE,FALSE,FALSE,TRUE
,49.80787243,8.645547873,168.3917126,4077456.082,619973.2086,4849153.997,60,FALSE,FALSE,FALSE,TRUE
,49.80787214,8.645547821,168.3919138,4077456.107,619973.2086,4849153.977,60,FALSE,FALSE,FALSE,TRUE
,49.80787185,8.645547768,168.3921724,4077456.132,619973.2086,4849153.956,60,FALSE,FALSE,FALSE,TRUE
,49.80787156,8.645547719,168.3929664,4077456.157,619973.2088,4849153.936,60,FALSE,FALSE,FALSE,TRUE
,49.80787127,8.645547668,168.3925067,4077456.182,619973.2089,4849153.914,60,FALSE,FALSE,FALSE,TRUE
,49.80787098,8.645547615,168.3926484,4077456.207,619973.2089,4849153.894,60,FALSE,FALSE,FALSE,TRUE
,49.80787069,8.645547563,168.3928344,4077456.232,619973.2089,4849153.873,60,FALSE,FALSE,FALSE,TRUE
,49.8078704,8.645547511,168.3930775,4077456.258,619973.2089,4849153.852,60,FALSE,FALSE,FALSE,TRUE
,49.8078701,8.645547459,168.3941162,4077456.283,619973.2091,4849153.832,60,FALSE,FALSE,FALSE,TRUE
,49.80786981,8.645547411,168.3934419,4077456.308,619973.2093,4849153.811,60,FALSE,FALSE,FALSE,TRUE
,49.80786952,8.645547359,168.3935633,4077456.333,619973.2093,4849153.79,60,FALSE,FALSE,FALSE,TRUE
,49.80786923,8.645547306,168.3937278,4077456.358,619973.2093,4849153.769,60,FALSE,FALSE,FALSE,TRUE
,49.80786894,8.645547254,168.3937913,4077456.383,619973.2093,4849153.748,60,FALSE,FALSE,FALSE,TRUE
,49.80786865,8.645547201,168.3946789,4077456.409,619973.2093,4849153.728,60,FALSE,FALSE,FALSE,TRUE
,49.80786836,8.645547155,168.3941589,4077456.433,619973.2097,4849153.707,60,FALSE,FALSE,FALSE,TRUE
,49.80786807,8.645547102,168.3943075,4077456.458,619973.2097,4849153.686,60,FALSE,FALSE,FALSE,TRUE
,49.80786778,8.64554705,168.3943598,4077456.483,619973.2097,4849153.665,60,FALSE,FALSE,FALSE,TRUE
,49.80786749,8.645546998,168.3945681,4077456.508,619973.2097,4849153.645,60,FALSE,FALSE,FALSE,TRUE
,49.8078672,8.645546943,168.3952349,4077456.534,619973.2096,4849153.624,60,FALSE,FALSE,FALSE,TRUE
,49.80786691,8.645546899,168.3947736,4077456.558,619973.2101,4849153.603,60,FALSE,FALSE,FALSE,TRUE
,49.80786662,8.645546847,168.3948668,4077456.583,619973.2101,4849153.583,60,FALSE,FALSE,FALSE,TRUE
,49.80786633,8.645546795,168.3949025,4077456.608,619973.2101,4849153.562,60,FALSE,FALSE,FALSE,TRUE
,49.80786604,8.645546743,168.3951003,4077456.633,619973.2101,4849153.541,60,FALSE,FALSE,FALSE,TRUE
,49.80786575,8.645546696,168.3957899,4077456.658,619973.2105,4849153.521,60,FALSE,FALSE,FALSE,TRUE
,49.80786547,8.645546645,168.3952991,4077456.682,619973.2105,4849153.5,60,FALSE,FALSE,FALSE,TRUE
,49.80786518,8.645546593,168.3954236,4077456.707,619973.2105,4849153.479,60,FALSE,FALSE,FALSE,TRUE
,49.80786489,8.645546541,168.3955054,4077456.732,619973.2104,4849153.459,60,FALSE,FALSE,FALSE,TRUE
,49.8078646,8.645546489,168.3956315,4077456.757,619973.2105,4849153.438,60,FALSE,FALSE,FALSE,TRUE
,49.80786431,8.64554644,168.3960526,4077456.783,619973.2108,4849153.417,60,FALSE,FALSE,FALSE,TRUE
,49.80786402,8.64554639,168.3957378,4077456.807,619973.2108,4849153.397,60,FALSE,FALSE,FALSE,TRUE
,49.80786374,8.645546338,168.3959129,4077456.832,619973.2108,4849153.376,60,FALSE,FALSE,FALSE,TRUE
,49.80786345,8.645546286,168.3959325,4077456.856,619973.2108,4849153.356,60,FALSE,FALSE,FALSE,TRUE
,49.80786316,8.645546234,168.396068,4077456.881,619973.2108,4849153.335,60,FALSE,FALSE,FALSE,TRUE
,49.80786288,8.645546198,168.3956305,4077456.905,619973.2118,4849153.314,60,FALSE,FALSE,FALSE,TRUE
,49.80786258,8.645546136,168.3963012,4077456.931,619973.2112,4849153.294,60,FALSE,FALSE,FALSE,TRUE
,49.8078623,8.645546083,168.3963905,4077456.956,619973.2111,4849153.273,60,FALSE,FALSE,FALSE,TRUE
,49.80786201,8.645546031,168.3965834,4077456.98,619973.2111,4849153.253,60,FALSE,FALSE,FALSE,TRUE
,49.80786172,8.645545979,168.3966802,4077457.005,619973.2111,4849153.232,60,FALSE,FALSE,FALSE,TRUE
,49.80786143,8.64554594,168.3965153,4077457.03,619973.2119,4849153.211,60,FALSE,FALSE,FALSE,TRUE
,49.80786115,8.645545879,168.3969044,4077457.055,619973.2113,4849153.191,60,FALSE,FALSE,FALSE,TRUE
,49.80786086,8.645545827,168.3970499,4077457.08,619973.2113,4849153.17,60,FALSE,FALSE,FALSE,TRUE
,49.80786057,8.645545774,168.3971939,4077457.104,619973.2112,4849153.15,60,FALSE,FALSE,FALSE,TRUE
,49.80786028,8.645545722,168.3972996,4077457.129,619973.2112,4849153.129,60,FALSE,FALSE,FALSE,TRUE
,49.80786,8.645545681,168.3971182,4077457.153,619973.2119,4849153.109,60,FALSE,FALSE,FALSE,TRUE
,49.80785971,8.645545621,168.3975966,4077457.179,619973.2114,4849153.088,60,FALSE,FALSE,FALSE,TRUE
,49.80785942,8.645545569,168.3977515,4077457.204,619973.2113,4849153.068,60,FALSE,FALSE,FALSE,TRUE
,49.80785913,8.645545516,168.3978636,4077457.228,619973.2113,4849153.047,60,FALSE,FALSE,FALSE,TRUE
,49.80785885,8.645545463,168.3979774,4077457.253,619973.2112,4849153.027,60,FALSE,FALSE,FALSE,TRUE
,49.80785856,8.64554542,168.3978231,4077457.277,619973.2117,4849153.006,60,FALSE,FALSE,FALSE,TRUE
,49.80785827,8.645545361,168.3982465,4077457.303,619973.2113,4849152.986,60,FALSE,FALSE,FALSE,TRUE
,49.80785798,8.645545309,168.3984102,4077457.327,619973.2113,4849152.965,60,FALSE,FALSE,FALSE,TRUE
,49.8078577,8.645545256,168.3985323,4077457.352,619973.2112,4849152.945,60,FALSE,FALSE,FALSE,TRUE
,49.80785741,8.645545203,168.398657,4077457.377,619973.2111,4849152.924,60,FALSE,FALSE,FALSE,TRUE
,49.80785713,8.645545163,168.3983837,4077457.401,619973.2118,4849152.904,60,FALSE,FALSE,FALSE,TRUE
,49.80785684,8.645545101,168.3988517,4077457.426,619973.2111,4849152.883,60,FALSE,FALSE,FALSE,TRUE
,49.80785655,8.645545048,168.3990836,4077457.451,619973.2111,4849152.863,60,FALSE,FALSE,FALSE,TRUE
,49.80785626,8.645544995,168.3991589,4077457.476,619973.211,4849152.842,60,FALSE,FALSE,FALSE,TRUE
,49.80785597,8.645544942,168.399336,4077457.501,619973.2109,4849152.822,60,FALSE,FALSE,FALSE,TRUE
,49.80785569,8.645544904,168.3994053,4077457.525,619973.2118,4849152.801,60,FALSE,FALSE,FALSE,TRUE
,49.8078554,8.645544839,168.3996864,4077457.55,619973.2109,4849152.781,60,FALSE,FALSE,FALSE,TRUE
,49.80785511,8.645544785,168.3997653,4077457.575,619973.2107,4849152.76,60,FALSE,FALSE,FALSE,TRUE
,49.80785483,8.645544733,168.4000014,4077457.6,619973.2107,4849152.74,60,FALSE,FALSE,FALSE,TRUE
,49.80785454,8.645544679,168.4001388,4077457.625,619973.2106,4849152.719,60,FALSE,FALSE,FALSE,TRUE
,49.80785426,8.645544633,168.3999408,4077457.649,619973.211,4849152.699,60,FALSE,FALSE,FALSE,TRUE
,49.80785397,8.645544574,168.4004928,4077457.674,619973.2105,4849152.679,60,FALSE,FALSE,FALSE,TRUE
,49.80785368,8.64554452,168.4006953,4077457.699,619973.2103,4849152.658,60,FALSE,FALSE,FALSE,TRUE
,49.80785339,8.645544467,168.400786,4077457.724,619973.2102,4849152.638,60,FALSE,FALSE,FALSE,TRUE
,49.80785311,8.645544414,168.4010347,4077457.748,619973.2101,4849152.617,60,FALSE,FALSE,FALSE,TRUE
,49.80785283,8.645544366,168.4008168,4077457.772,619973.2103,4849152.597,60,FALSE,FALSE,FALSE,TRUE
,49.80785254,8.645544308,168.4013679,4077457.798,619973.2099,4849152.576,60,FALSE,FALSE,FALSE,TRUE
,49.80785225,8.645544254,168.4015696,4077457.823,619973.2097,4849152.556,60,FALSE,FALSE,FALSE,TRUE
,49.80785196,8.6455442,168.4017286,4077457.847,619973.2096,4849152.536,60,FALSE,FALSE,FALSE,TRUE
,49.80785168,8.645544147,168.4019308,4077457.872,619973.2095,4849152.515,60,FALSE,FALSE,FALSE,TRUE
,49.80785139,8.645544098,168.4013898,4077457.896,619973.2096,4849152.494,60,FALSE,FALSE,FALSE,TRUE
,49.80785111,8.645544042,168.4022593,4077457.921,619973.2093,4849152.474,60,FALSE,FALSE,FALSE,TRUE
,49.80785082,8.645543988,168.4024364,4077457.946,619973.2092,4849152.454,60,FALSE,FALSE,FALSE,TRUE
,49.80785053,8.645543935,168.4026146,4077457.971,619973.209,4849152.434,60,FALSE,FALSE,FALSE,TRUE
,49.80785025,8.645543881,168.4027937,4077457.995,619973.2089,4849152.413,60,FALSE,FALSE,FALSE,TRUE
,49.80784996,8.645543836,168.4020009,4077458.019,619973.2092,4849152.392,60,FALSE,FALSE,FALSE,TRUE
,49.80784968,8.645543775,168.4031786,4077458.045,619973.2087,4849152.373,60,FALSE,FALSE,FALSE,TRUE
,49.80784939,8.645543722,168.4033402,4077458.07,619973.2085,4849152.352,60,FALSE,FALSE,FALSE,TRUE
,49.80784911,8.645543668,168.4035453,4077458.094,619973.2084,4849152.332,60,FALSE,FALSE,FALSE,TRUE
,49.80784882,8.645543615,168.4038494,4077458.119,619973.2083,4849152.312,60,FALSE,FALSE,FALSE,TRUE
,49.80784854,8.645543572,168.4033117,4077458.143,619973.2088,4849152.291,60,FALSE,FALSE,FALSE,TRUE
,49.80784825,8.645543508,168.4042405,4077458.168,619973.208,4849152.271,60,FALSE,FALSE,FALSE,TRUE
,49.80784797,8.645543455,168.4045645,4077458.193,619973.2079,4849152.251,60,FALSE,FALSE,FALSE,TRUE
,49.80784768,8.645543401,168.4047441,4077458.218,619973.2077,4849152.23,60,FALSE,FALSE,FALSE,TRUE
,49.8078474,8.645543348,168.4050149,4077458.242,619973.2076,4849152.21,60,FALSE,FALSE,FALSE,TRUE
,49.80784711,8.645543303,168.4047422,4077458.266,619973.208,4849152.19,60,FALSE,FALSE,FALSE,TRUE
,49.80784683,8.64554324,168.4055316,4077458.292,619973.2073,4849152.17,60,FALSE,FALSE,FALSE,TRUE
,49.80784654,8.645543186,168.4057692,4077458.316,619973.2071,4849152.149,60,FALSE,FALSE,FALSE,TRUE
,49.80784626,8.645543132,168.4060045,4077458.341,619973.2069,4849152.129,60,FALSE,FALSE,FALSE,TRUE
,49.80784597,8.645543079,168.4063436,4077458.366,619973.2068,4849152.109,60,FALSE,FALSE,FALSE,TRUE
,49.80784569,8.645543033,168.4060463,4077458.39,619973.207,4849152.089,60,FALSE,FALSE,FALSE,TRUE
,49.8078454,8.645542971,168.4068326,4077458.415,619973.2064,4849152.068,60,FALSE,FALSE,FALSE,TRUE
,49.80784512,8.645542917,168.4071283,4077458.44,619973.2062,4849152.048,60,FALSE,FALSE,FALSE,TRUE
,49.80784483,8.645542863,168.4073803,4077458.464,619973.2061,4849152.028,60,FALSE,FALSE,FALSE,TRUE
,49.80784455,8.645542809,168.4076334,4077458.489,619973.2059,4849152.008,60,FALSE,FALSE,FALSE,TRUE
,49.80784426,8.645542752,168.4080167,4077458.514,619973.2055,4849151.988,60,FALSE,FALSE,FALSE,TRUE
,49.80784398,8.645542701,168.4081922,4077458.538,619973.2055,4849151.967,60,FALSE,FALSE,FALSE,TRUE
,49.80784369,8.645542647,168.4085451,4077458.563,619973.2053,4849151.947,60,FALSE,FALSE,FALSE,TRUE
,49.80784341,8.645542594,168.4087951,4077458.588,619973.2052,4849151.927,60,FALSE,FALSE,FALSE,TRUE
,49.80784312,8.64554254,168.4091495,4077458.612,619973.205,4849151.907,60,FALSE,FALSE,FALSE,TRUE
,49.80784284,8.645542481,168.4090843,4077458.637,619973.2045,4849151.887,60,FALSE,FALSE,FALSE,TRUE
,49.80784256,8.645542433,168.4097334,4077458.662,619973.2047,4849151.866,60,FALSE,FALSE,FALSE,TRUE
,49.80784227,8.645542379,168.4099952,4077458.686,619973.2046,4849151.846,60,FALSE,FALSE,FALSE,TRUE
,49.80784199,8.645542326,168.4102571,4077458.711,619973.2044,4849151.826,60,FALSE,FALSE,FALSE,TRUE
,49.8078417,8.645542273,168.4105202,4077458.736,619973.2043,4849151.806,60,FALSE,FALSE,FALSE,TRUE
,49.80784142,8.645542213,168.4107986,4077458.76,619973.2037,4849151.786,60,FALSE,FALSE,FALSE,TRUE
,49.80784114,8.645542167,168.4111177,4077458.785,619973.2041,4849151.766,60,FALSE,FALSE,FALSE,TRUE
,49.80784085,8.645542114,168.4114784,4077458.809,619973.204,4849151.745,60,FALSE,FALSE,FALSE,TRUE
,49.80784057,8.64554206,168.4117438,4077458.834,619973.2038,4849151.725,60,FALSE,FALSE,FALSE,TRUE
,49.80784029,8.645542007,168.4119057,4077458.858,619973.2037,4849151.705,60,FALSE,FALSE,FALSE,TRUE
,49.80784,8.645541957,168.4125424,4077458.883,619973.2037,4849151.685,60,FALSE,FALSE,FALSE,TRUE
,49.80783972,8.645541902,168.4126378,4077458.908,619973.2035,4849151.665,60,FALSE,FALSE,FALSE,TRUE
,49.80783943,8.64554185,168.4128957,4077458.932,619973.2034,4849151.645,60,FALSE,FALSE,FALSE,TRUE
,49.80783915,8.645541797,168.4132582,4077458.957,619973.2033,4849151.625,60,FALSE,FALSE,FALSE,TRUE
,49.80783887,8.645541744,168.4135629,4077458.981,619973.2032,4849151.605,60,FALSE,FALSE,FALSE,TRUE
,49.80783859,8.645541691,168.4140193,4077459.006,619973.203,4849151.585,60,FALSE,FALSE,FALSE,TRUE
,49.8078383,8.645541639,168.4142173,4077459.031,619973.203,4849151.564,60,FALSE,FALSE,FALSE,TRUE
,49.80783802,8.645541586,168.4144729,4077459.055,619973.2028,4849151.544,60,FALSE,FALSE,FALSE,TRUE
,49.80783774,8.645541533,168.4147904,4077459.08,619973.2027,4849151.524,60,FALSE,FALSE,FALSE,TRUE
,49.80783745,8.645541481,168.4150901,4077459.104,619973.2027,4849151.504,60,FALSE,FALSE,FALSE,TRUE
,49.80783717,8.64554143,168.4157089,4077459.129,619973.2028,4849151.484,60,FALSE,FALSE,FALSE,TRUE
,49.80783689,8.645541376,168.4156323,4077459.153,619973.2025,4849151.464,60,FALSE,FALSE,FALSE,TRUE
,49.80783661,8.645541323,168.4159801,4077459.178,619973.2023,4849151.444,60,FALSE,FALSE,FALSE,TRUE
,49.80783632,8.645541269,168.4161749,4077459.202,619973.2021,4849151.424,60,FALSE,FALSE,FALSE,TRUE
,49.80783604,8.645541218,168.4166235,4077459.226,619973.2022,4849151.404,60,FALSE,FALSE,FALSE,TRUE
,49.80783576,8.645541165,168.4171142,4077459.251,619973.202,4849151.384,60,FALSE,FALSE,FALSE,TRUE
,49.80783548,8.645541113,168.4172062,4077459.275,619973.2019,4849151.364,60,FALSE,FALSE,FALSE,TRUE
,49.8078352,8.64554106,168.4175467,4077459.3,619973.2018,4849151.344,60,FALSE,FALSE,FALSE,TRUE
,49.80783491,8.645541007,168.4177306,4077459.324,619973.2017,4849151.324,60,FALSE,FALSE,FALSE,TRUE
,49.80783463,8.645540955,168.4180752,4077459.349,619973.2016,4849151.304,60,FALSE,FALSE,FALSE,TRUE
,49.80783435,8.645540897,168.4183308,4077459.373,619973.2011,4849151.284,60,FALSE,FALSE,FALSE,TRUE
,49.80783407,8.645540851,168.4185595,4077459.397,619973.2014,4849151.264,60,FALSE,FALSE,FALSE,TRUE
,49.80783379,8.645540799,168.4189038,4077459.422,619973.2014,4849151.244,60,FALSE,FALSE,FALSE,TRUE
,49.80783351,8.645540747,168.4191455,4077459.446,619973.2013,4849151.224,60,FALSE,FALSE,FALSE,TRUE
,49.80783322,8.645540695,168.4194335,4077459.471,619973.2012,4849151.204,60,FALSE,FALSE,FALSE,TRUE
,49.80783295,8.64554064,168.4199042,4077459.495,619973.2009,4849151.184,60,FALSE,FALSE,FALSE,TRUE
,49.80783266,8.645540592,168.420011,4077459.519,619973.2011,4849151.164,60,FALSE,FALSE,FALSE,TRUE
,49.80783238,8.64554054,168.4202506,4077459.544,619973.2011,4849151.144,60,FALSE,FALSE,FALSE,TRUE
,49.8078321,8.645540489,168.4205307,4077459.568,619973.201,4849151.124,60,FALSE,FALSE,FALSE,TRUE
,49.80783182,8.645540436,168.4207713,4077459.592,619973.2009,4849151.104,60,FALSE,FALSE,FALSE,TRUE
,49.80783154,8.645540385,168.4215691,4077459.617,619973.2008,4849151.085,60,FALSE,FALSE,FALSE,TRUE
,49.80783126,8.645540335,168.4214038,4077459.641,619973.2009,4849151.064,60,FALSE,FALSE,FALSE,TRUE
,49.80783098,8.645540283,168.4216761,4077459.665,619973.2008,4849151.044,60,FALSE,FALSE,FALSE,TRUE
,49.80783069,8.645540231,168.4219027,4077459.69,619973.2007,4849151.024,60,FALSE,FALSE,FALSE,TRUE
,49.80783041,8.645540179,168.4222723,4077459.714,619973.2006,4849151.004,60,FALSE,FALSE,FALSE,TRUE
,49.80783013,8.64554013,168.4223422,4077459.738,619973.2008,4849150.984,60,FALSE,FALSE,FALSE,TRUE
,49.80782985,8.645540077,168.4227409,4077459.763,619973.2006,4849150.965,60,FALSE,FALSE,FALSE,TRUE
,49.80782957,8.645540026,168.4230735,4077459.787,619973.2005,4849150.945,60,FALSE,FALSE,FALSE,TRUE
,49.80782929,8.645539974,168.4233041,4077459.811,619973.2005,4849150.925,60,FALSE,FALSE,FALSE,TRUE
,49.80782901,8.645539923,168.4236776,4077459.835,619973.2004,4849150.905,60,FALSE,FALSE,FALSE,TRUE
,49.80782873,8.645539877,168.4243018,4077459.86,619973.2008,4849150.885,60,FALSE,FALSE,FALSE,TRUE
,49.80782845,8.645539821,168.4242992,4077459.884,619973.2004,4849150.865,60,FALSE,FALSE,FALSE,TRUE
,49.80782817,8.645539769,168.4245205,4077459.908,619973.2003,4849150.845,60,FALSE,FALSE,FALSE,TRUE
,49.80782789,8.645539717,168.4248879,4077459.933,619973.2003,4849150.825,60,FALSE,FALSE,FALSE,TRUE
,49.80782761,8.645539666,168.4252103,4077459.957,619973.2002,4849150.806,60,FALSE,FALSE,FALSE,TRUE
,49.80782733,8.645539613,168.4255475,4077459.981,619973.2,4849150.786,60,FALSE,FALSE,FALSE,TRUE
,49.80782705,8.645539565,168.4257433,4077460.005,619973.2002,4849150.766,60,FALSE,FALSE,FALSE,TRUE
,49.80782677,8.645539513,168.4261641,4077460.029,619973.2001,4849150.746,60,FALSE,FALSE,FALSE,TRUE
,49.80782649,8.645539461,168.426431,4077460.054,619973.2,4849150.726,60,FALSE,FALSE,FALSE,TRUE
,49.80782622,8.64553941,168.4267528,4077460.078,619973.2,4849150.706,60,FALSE,FALSE,FALSE,TRUE
,49.80782594,8.645539355,168.4270478,4077460.102,619973.1996,4849150.687,60,FALSE,FALSE,FALSE,TRUE
,49.80782566,8.645539309,168.427302,4077460.126,619973.2,4849150.667,60,FALSE,FALSE,FALSE,TRUE
,49.80782538,8.645539258,168.4276666,4077460.15,619973.2,4849150.647,60,FALSE,FALSE,FALSE,TRUE
,49.8078251,8.645539207,168.4278861,4077460.175,619973.1999,4849150.627,60,FALSE,FALSE,FALSE,TRUE
,49.80782482,8.645539155,168.4282132,4077460.199,619973.1998,4849150.607,60,FALSE,FALSE,FALSE,TRUE
,49.80782454,8.645539104,168.4285185,4077460.223,619973.1997,4849150.588,60,FALSE,FALSE,FALSE,TRUE
,49.80782426,8.645539055,168.4288707,4077460.247,619973.1999,4849150.568,60,FALSE,FALSE,FALSE,TRUE
,49.80782398,8.645539005,168.4291506,4077460.271,619973.1999,4849150.548,60,FALSE,FALSE,FALSE,TRUE
,49.80782371,8.645538954,168.4294178,4077460.295,619973.1998,4849150.528,60,FALSE,FALSE,FALSE,TRUE
,49.80782343,8.645538903,168.4296872,4077460.319,619973.1998,4849150.509,60,FALSE,FALSE,FALSE,TRUE
,49.80782315,8.645538858,168.4299028,4077460.343,619973.2002,4849150.489,60,FALSE,FALSE,FALSE,TRUE
,49.80782287,8.645538804,168.4302053,4077460.368,619973.1999,4849150.469,60,FALSE,FALSE,FALSE,TRUE
,49.80782259,8.645538752,168.4304778,4077460.392,619973.1998,4849150.449,60,FALSE,FALSE,FALSE,TRUE
,49.80782231,8.645538702,168.4309046,4077460.416,619973.1998,4849150.43,60,FALSE,FALSE,FALSE,TRUE
,49.80782204,8.645538651,168.4311321,4077460.44,619973.1998,4849150.41,60,FALSE,FALSE,FALSE,TRUE
,49.80782176,8.645538604,168.4319508,4077460.464,619973.2,4849150.391,60,FALSE,FALSE,FALSE,TRUE
,49.80782148,8.645538552,168.4317512,4077460.488,619973.1999,4849150.37,60,FALSE,FALSE,FALSE,TRUE
,49.8078212,8.645538501,168.4322137,4077460.512,619973.1998,4849150.351,60,FALSE,FALSE,FALSE,TRUE
,49.80782092,8.64553845,168.4325309,4077460.536,619973.1998,4849150.331,60,FALSE,FALSE,FALSE,TRUE
,49.80782065,8.645538399,168.4328911,4077460.561,619973.1998,4849150.311,60,FALSE,FALSE,FALSE,TRUE
,49.80782037,8.64553835,168.4332397,4077460.585,619973.1998,4849150.292,60,FALSE,FALSE,FALSE,TRUE
,49.80782009,8.6455383,168.433585,4077460.609,619973.1999,4849150.272,60,FALSE,FALSE,FALSE,TRUE
,49.80781981,8.645538249,168.4338438,4077460.633,619973.1998,4849150.252,60,FALSE,FALSE,FALSE,TRUE
